id,start,end,tags,hours
270,2024-09-02 09:32:42,2024-09-02 10:46:52,discrete: planning,1.2361111111111112
270,2024-09-02 09:32:42,2024-09-02 10:46:52,tic,1.2361111111111112
270,2024-09-02 09:32:42,2024-09-02 10:46:52,ttv,1.2361111111111112
269,2024-09-02 11:08:09,2024-09-02 12:18:44,discrete: planning,1.176388888888889
269,2024-09-02 11:08:09,2024-09-02 12:18:44,tic,1.176388888888889
269,2024-09-02 11:08:09,2024-09-02 12:18:44,ttv,1.176388888888889
268,2024-09-02 12:49:35,2024-09-02 13:01:49,communication,0.2038888888888889
268,2024-09-02 12:49:35,2024-09-02 13:01:49,ttv,0.2038888888888889
267,2024-09-03 03:40:50,2024-09-03 03:42:56,daily planning,0.035
267,2024-09-03 03:40:50,2024-09-03 03:42:56,ttv,0.035
266,2024-09-03 03:42:58,2024-09-03 04:10:30,communication,0.4588888888888889
266,2024-09-03 03:42:58,2024-09-03 04:10:30,ttv,0.4588888888888889
265,2024-09-03 04:10:37,2024-09-03 04:19:31,course registrations,0.14833333333333334
265,2024-09-03 04:10:37,2024-09-03 04:19:31,ttv,0.14833333333333334
264,2024-09-03 04:30:37,2024-09-03 05:08:44,dan,0.6352777777777778
264,2024-09-03 04:30:37,2024-09-03 05:08:44,dan: planning,0.6352777777777778
263,2024-09-03 05:31:27,2024-09-03 06:44:30,dan,1.2175
263,2024-09-03 05:31:27,2024-09-03 06:44:30,dan: planning,1.2175
262,2024-09-03 06:55:26,2024-09-03 07:27:37,dan,0.5363888888888889
262,2024-09-03 06:55:26,2024-09-03 07:27:37,dan: planning,0.5363888888888889
261,2024-09-03 08:22:09,2024-09-03 09:07:42,discrete: planning,0.7591666666666667
261,2024-09-03 08:22:09,2024-09-03 09:07:42,tic,0.7591666666666667
261,2024-09-03 08:22:09,2024-09-03 09:07:42,ttv,0.7591666666666667
260,2024-09-03 09:11:53,2024-09-03 09:48:43,discrete: planning,0.6138888888888889
260,2024-09-03 09:11:53,2024-09-03 09:48:43,tic,0.6138888888888889
260,2024-09-03 09:11:53,2024-09-03 09:48:43,ttv,0.6138888888888889
259,2024-09-03 09:48:52,2024-09-03 09:54:10,communication,0.08833333333333333
259,2024-09-03 09:48:52,2024-09-03 09:54:10,ttv,0.08833333333333333
258,2024-09-03 10:00:16,2024-09-03 11:15:15,discrete: planning,1.2497222222222222
258,2024-09-03 10:00:16,2024-09-03 11:15:15,tic,1.2497222222222222
258,2024-09-03 10:00:16,2024-09-03 11:15:15,ttv,1.2497222222222222
257,2024-09-03 12:02:00,2024-09-03 13:44:02,discrete: teaching fi,1.7005555555555556
257,2024-09-03 12:02:00,2024-09-03 13:44:02,ttv,1.7005555555555556
256,2024-09-03 14:05:43,2024-09-03 16:06:12,dan,2.0080555555555555
256,2024-09-03 14:05:43,2024-09-03 16:06:12,dan: teaching,2.0080555555555555
255,2024-09-03 17:36:40,2024-09-03 17:41:41,communication,0.08361111111111111
255,2024-09-03 17:36:40,2024-09-03 17:41:41,ttv,0.08361111111111111
254,2024-09-04 03:57:45,2024-09-04 04:24:00,communication,0.4375
254,2024-09-04 03:57:45,2024-09-04 04:24:00,ttv,0.4375
253,2024-09-04 04:29:48,2024-09-04 04:42:50,discrete: planning,0.21722222222222223
253,2024-09-04 04:29:48,2024-09-04 04:42:50,tic,0.21722222222222223
253,2024-09-04 04:29:48,2024-09-04 04:42:50,ttv,0.21722222222222223
252,2024-09-04 04:42:53,2024-09-04 06:03:56,dan,1.3508333333333333
252,2024-09-04 04:42:53,2024-09-04 06:03:56,dan: planning,1.3508333333333333
251,2024-09-04 06:27:06,2024-09-04 07:03:16,discrete: planning,0.6027777777777777
251,2024-09-04 06:27:06,2024-09-04 07:03:16,tic,0.6027777777777777
251,2024-09-04 06:27:06,2024-09-04 07:03:16,ttv,0.6027777777777777
250,2024-09-04 07:25:43,2024-09-04 08:02:45,eparking-ongelmat,0.6172222222222222
250,2024-09-04 07:25:43,2024-09-04 08:02:45,ttv,0.6172222222222222
249,2024-09-04 08:34:29,2024-09-04 10:11:35,discrete: teaching fi,1.6183333333333334
249,2024-09-04 08:34:29,2024-09-04 10:11:35,ttv,1.6183333333333334
248,2024-09-04 10:27:23,2024-09-04 10:42:25,eparking-ongelmat,0.25055555555555553
248,2024-09-04 10:27:23,2024-09-04 10:42:25,ttv,0.25055555555555553
247,2024-09-04 10:44:35,2024-09-04 10:55:58,dan,0.1897222222222222
247,2024-09-04 10:44:35,2024-09-04 10:55:58,vanhaa valintakoetta pystyyn,0.1897222222222222
247,2024-09-04 10:44:35,2024-09-04 10:55:58,yfs,0.1897222222222222
246,2024-09-04 11:26:35,2024-09-04 12:46:02,discrete: planning,1.3241666666666667
246,2024-09-04 11:26:35,2024-09-04 12:46:02,tic,1.3241666666666667
246,2024-09-04 11:26:35,2024-09-04 12:46:02,ttv,1.3241666666666667
245,2024-09-04 13:15:26,2024-09-04 14:22:44,discrete: planning,1.1216666666666666
245,2024-09-04 13:15:26,2024-09-04 14:22:44,tic,1.1216666666666666
245,2024-09-04 13:15:26,2024-09-04 14:22:44,ttv,1.1216666666666666
244,2024-09-05 04:57:34,2024-09-05 05:09:36,communication,0.20055555555555554
244,2024-09-05 04:57:34,2024-09-05 05:09:36,ttv,0.20055555555555554
243,2024-09-05 06:14:55,2024-09-05 08:04:12,discrete: teaching en,1.821388888888889
243,2024-09-05 06:14:55,2024-09-05 08:04:12,tic,1.821388888888889
242,2024-09-05 08:20:09,2024-09-05 09:22:55,dan,1.0461111111111112
242,2024-09-05 08:20:09,2024-09-05 09:22:55,dan: planning,1.0461111111111112
241,2024-09-05 10:05:39,2024-09-05 10:57:11,discrete: planning,0.8588888888888889
241,2024-09-05 10:05:39,2024-09-05 10:57:11,tic,0.8588888888888889
241,2024-09-05 10:05:39,2024-09-05 10:57:11,ttv,0.8588888888888889
240,2024-09-05 11:43:16,2024-09-05 12:26:09,dan,0.7147222222222223
240,2024-09-05 11:43:16,2024-09-05 12:26:09,vanhaa valintakoetta pystyyn,0.7147222222222223
240,2024-09-05 11:43:16,2024-09-05 12:26:09,yfs,0.7147222222222223
239,2024-09-05 12:43:02,2024-09-05 13:26:08,tic,0.7183333333333334
239,2024-09-05 12:43:02,2024-09-05 13:26:08,ttv,0.7183333333333334
239,2024-09-05 12:43:02,2024-09-05 13:26:08,valintakoe - windows vm,0.7183333333333334
239,2024-09-05 12:43:02,2024-09-05 13:26:08,yfs,0.7183333333333334
238,2024-09-06 04:10:28,2024-09-06 04:25:19,communication,0.2475
238,2024-09-06 04:10:28,2024-09-06 04:25:19,ttv,0.2475
237,2024-09-06 04:26:36,2024-09-06 06:14:38,discrete: teaching fi,1.8005555555555555
237,2024-09-06 04:26:36,2024-09-06 06:14:38,ttv,1.8005555555555555
236,2024-09-06 06:32:57,2024-09-06 06:34:33,discrete: videos teams --> onedrive,0.02666666666666667
236,2024-09-06 06:32:57,2024-09-06 06:34:33,ttv,0.02666666666666667
235,2024-09-08 09:14:56,2024-09-08 09:57:23,dan,0.7075
235,2024-09-08 09:14:56,2024-09-08 09:57:23,dan: planning,0.7075
234,2024-09-08 12:43:43,2024-09-08 13:32:03,dan,0.8055555555555556
234,2024-09-08 12:43:43,2024-09-08 13:32:03,dan: planning,0.8055555555555556
233,2024-09-09 07:16:18,2024-09-09 07:42:06,communication,0.43
233,2024-09-09 07:16:18,2024-09-09 07:42:06,ttv,0.43
232,2024-09-09 08:13:57,2024-09-09 09:13:25,discrete: planning,0.9911111111111112
232,2024-09-09 08:13:57,2024-09-09 09:13:25,tic,0.9911111111111112
232,2024-09-09 08:13:57,2024-09-09 09:13:25,ttv,0.9911111111111112
231,2024-09-09 09:13:28,2024-09-09 09:19:27,communication,0.09972222222222223
231,2024-09-09 09:13:28,2024-09-09 09:19:27,ttv,0.09972222222222223
230,2024-09-09 09:45:49,2024-09-09 10:25:15,discrete: planning,0.6572222222222223
230,2024-09-09 09:45:49,2024-09-09 10:25:15,tic,0.6572222222222223
230,2024-09-09 09:45:49,2024-09-09 10:25:15,ttv,0.6572222222222223
229,2024-09-09 11:08:19,2024-09-09 11:20:35,dan,0.20444444444444446
229,2024-09-09 11:08:19,2024-09-09 11:20:35,dan: planning,0.20444444444444446
228,2024-09-09 11:20:57,2024-09-09 11:45:00,discrete: planning,0.4008333333333333
228,2024-09-09 11:20:57,2024-09-09 11:45:00,tic,0.4008333333333333
228,2024-09-09 11:20:57,2024-09-09 11:45:00,ttv,0.4008333333333333
227,2024-09-09 11:58:56,2024-09-09 12:16:58,tic,0.3005555555555556
227,2024-09-09 11:58:56,2024-09-09 12:16:58,valintakoe: tsek-palaveri,0.3005555555555556
226,2024-09-09 12:17:10,2024-09-09 12:46:18,dan,0.4855555555555556
226,2024-09-09 12:17:10,2024-09-09 12:46:18,eahot dan,0.4855555555555556
225,2024-09-10 04:29:54,2024-09-10 04:31:09,communication,0.020833333333333332
225,2024-09-10 04:29:54,2024-09-10 04:31:09,ttv,0.020833333333333332
224,2024-09-10 04:31:13,2024-09-10 04:37:57,dan,0.11222222222222222
224,2024-09-10 04:31:13,2024-09-10 04:37:57,eahot dan,0.11222222222222222
223,2024-09-10 04:38:02,2024-09-10 05:12:06,discrete: planning,0.5677777777777778
223,2024-09-10 04:38:02,2024-09-10 05:12:06,tic,0.5677777777777778
223,2024-09-10 04:38:02,2024-09-10 05:12:06,ttv,0.5677777777777778
222,2024-09-10 06:14:55,2024-09-10 07:20:18,dan,1.0897222222222223
222,2024-09-10 06:14:55,2024-09-10 07:20:18,dan: planning,1.0897222222222223
221,2024-09-10 07:41:10,2024-09-10 09:40:51,dan,1.9947222222222223
221,2024-09-10 07:41:10,2024-09-10 09:40:51,dan: planning,1.9947222222222223
220,2024-09-10 10:00:41,2024-09-10 10:12:39,dan,0.19944444444444445
220,2024-09-10 10:00:41,2024-09-10 10:12:39,vanhaa valintakoetta pystyyn,0.19944444444444445
220,2024-09-10 10:00:41,2024-09-10 10:12:39,yfs,0.19944444444444445
219,2024-09-10 10:12:42,2024-09-10 10:18:20,discrete: planning,0.09388888888888888
219,2024-09-10 10:12:42,2024-09-10 10:18:20,tic,0.09388888888888888
219,2024-09-10 10:12:42,2024-09-10 10:18:20,ttv,0.09388888888888888
218,2024-09-10 10:18:26,2024-09-10 10:58:37,dan,0.6697222222222222
218,2024-09-10 10:18:26,2024-09-10 10:58:37,vanhaa valintakoetta pystyyn,0.6697222222222222
218,2024-09-10 10:18:26,2024-09-10 10:58:37,yfs,0.6697222222222222
217,2024-09-10 12:11:25,2024-09-10 13:46:27,discrete: teaching fi,1.583888888888889
217,2024-09-10 12:11:25,2024-09-10 13:46:27,ttv,1.583888888888889
216,2024-09-10 14:13:11,2024-09-10 16:22:55,dan,2.1622222222222223
216,2024-09-10 14:13:11,2024-09-10 16:22:55,dan: teaching,2.1622222222222223
215,2024-09-11 05:04:25,2024-09-11 05:24:06,communication,0.32805555555555554
215,2024-09-11 05:04:25,2024-09-11 05:24:06,ttv,0.32805555555555554
214,2024-09-11 05:25:45,2024-09-11 05:49:58,discrete: planning,0.4036111111111111
214,2024-09-11 05:25:45,2024-09-11 05:49:58,tic,0.4036111111111111
214,2024-09-11 05:25:45,2024-09-11 05:49:58,ttv,0.4036111111111111
213,2024-09-11 06:10:01,2024-09-11 06:35:37,discrete: planning,0.4266666666666667
213,2024-09-11 06:10:01,2024-09-11 06:35:37,tic,0.4266666666666667
213,2024-09-11 06:10:01,2024-09-11 06:35:37,ttv,0.4266666666666667
212,2024-09-11 06:42:57,2024-09-11 06:47:57,discrete: planning,0.08333333333333333
212,2024-09-11 06:42:57,2024-09-11 06:47:57,tic,0.08333333333333333
212,2024-09-11 06:42:57,2024-09-11 06:47:57,ttv,0.08333333333333333
211,2024-09-11 06:48:03,2024-09-11 07:00:26,dan,0.2063888888888889
211,2024-09-11 06:48:03,2024-09-11 07:00:26,vanhaa valintakoetta pystyyn,0.2063888888888889
211,2024-09-11 06:48:03,2024-09-11 07:00:26,yfs,0.2063888888888889
210,2024-09-11 07:00:29,2024-09-11 07:09:03,discrete: planning,0.14277777777777778
210,2024-09-11 07:00:29,2024-09-11 07:09:03,tic,0.14277777777777778
210,2024-09-11 07:00:29,2024-09-11 07:09:03,ttv,0.14277777777777778
209,2024-09-11 07:09:05,2024-09-11 07:58:20,dan,0.8208333333333333
209,2024-09-11 07:09:05,2024-09-11 07:58:20,vanhaa valintakoetta pystyyn,0.8208333333333333
209,2024-09-11 07:09:05,2024-09-11 07:58:20,yfs,0.8208333333333333
208,2024-09-11 08:42:34,2024-09-11 10:17:36,discrete: teaching fi,1.583888888888889
208,2024-09-11 08:42:34,2024-09-11 10:17:36,ttv,1.583888888888889
207,2024-09-11 13:32:46,2024-09-11 14:14:48,communication,0.7005555555555556
207,2024-09-11 13:32:46,2024-09-11 14:14:48,ttv,0.7005555555555556
206,2024-09-12 06:22:38,2024-09-12 08:02:41,discrete: teaching en,1.6675
206,2024-09-12 06:22:38,2024-09-12 08:02:41,tic,1.6675
205,2024-09-12 09:58:11,2024-09-12 11:00:30,communication,1.0386111111111112
205,2024-09-12 09:58:11,2024-09-12 11:00:30,ttv,1.0386111111111112
204,2024-09-12 11:53:18,2024-09-12 12:17:01,dan,0.3952777777777778
204,2024-09-12 11:53:18,2024-09-12 12:17:01,vanhaa valintakoetta pystyyn,0.3952777777777778
204,2024-09-12 11:53:18,2024-09-12 12:17:01,yfs,0.3952777777777778
203,2024-09-12 12:43:53,2024-09-12 14:06:09,dan,1.3711111111111112
203,2024-09-12 12:43:53,2024-09-12 14:06:09,vanhaa valintakoetta pystyyn,1.3711111111111112
203,2024-09-12 12:43:53,2024-09-12 14:06:09,yfs,1.3711111111111112
202,2024-09-12 14:25:29,2024-09-12 15:20:46,dan,0.9213888888888889
202,2024-09-12 14:25:29,2024-09-12 15:20:46,vanhaa valintakoetta pystyyn,0.9213888888888889
202,2024-09-12 14:25:29,2024-09-12 15:20:46,yfs,0.9213888888888889
201,2024-09-12 15:27:42,2024-09-12 16:56:38,dan,1.4822222222222223
201,2024-09-12 15:27:42,2024-09-12 16:56:38,vanhaa valintakoetta pystyyn,1.4822222222222223
201,2024-09-12 15:27:42,2024-09-12 16:56:38,yfs,1.4822222222222223
200,2024-09-12 17:47:26,2024-09-12 19:28:09,dan,1.678611111111111
200,2024-09-12 17:47:26,2024-09-12 19:28:09,vanhaa valintakoetta pystyyn,1.678611111111111
200,2024-09-12 17:47:26,2024-09-12 19:28:09,yfs,1.678611111111111
199,2024-09-13 04:23:17,2024-09-13 06:06:10,discrete: teaching fi,1.7147222222222223
199,2024-09-13 04:23:17,2024-09-13 06:06:10,ttv,1.7147222222222223
198,2024-09-13 06:06:17,2024-09-13 06:15:27,discrete: videos teams --> onedrive,0.1527777777777778
198,2024-09-13 06:06:17,2024-09-13 06:15:27,ttv,0.1527777777777778
197,2024-09-13 07:31:01,2024-09-13 10:52:10,dan,3.3525
197,2024-09-13 07:31:01,2024-09-13 10:52:10,vanhaa valintakoetta pystyyn,3.3525
197,2024-09-13 07:31:01,2024-09-13 10:52:10,yfs,3.3525
196,2024-09-13 10:55:08,2024-09-13 11:18:01,communication,0.3813888888888889
196,2024-09-13 10:55:08,2024-09-13 11:18:01,ttv,0.3813888888888889
195,2024-09-13 11:18:31,2024-09-13 13:25:47,discrete: grading,2.121111111111111
195,2024-09-13 11:18:31,2024-09-13 13:25:47,tic,2.121111111111111
195,2024-09-13 11:18:31,2024-09-13 13:25:47,ttv,2.121111111111111
194,2024-09-15 05:56:57,2024-09-15 06:27:05,communication,0.5022222222222222
194,2024-09-15 05:56:57,2024-09-15 06:27:05,ttv,0.5022222222222222
193,2024-09-15 06:37:15,2024-09-15 06:49:42,dan,0.2075
193,2024-09-15 06:37:15,2024-09-15 06:49:42,dan: planning,0.2075
192,2024-09-15 12:12:25,2024-09-15 12:37:35,dan,0.41944444444444445
192,2024-09-15 12:12:25,2024-09-15 12:37:35,dan: planning,0.41944444444444445
191,2024-09-16 04:59:24,2024-09-16 05:05:07,communication,0.09527777777777778
191,2024-09-16 04:59:24,2024-09-16 05:05:07,ttv,0.09527777777777778
190,2024-09-16 05:05:30,2024-09-16 05:22:41,discrete: planning,0.2863888888888889
190,2024-09-16 05:05:30,2024-09-16 05:22:41,tic,0.2863888888888889
190,2024-09-16 05:05:30,2024-09-16 05:22:41,ttv,0.2863888888888889
189,2024-09-16 05:30:38,2024-09-16 06:02:40,discrete: planning,0.5338888888888889
189,2024-09-16 05:30:38,2024-09-16 06:02:40,tic,0.5338888888888889
189,2024-09-16 05:30:38,2024-09-16 06:02:40,ttv,0.5338888888888889
188,2024-09-16 06:25:58,2024-09-16 06:54:03,discrete: planning,0.46805555555555556
188,2024-09-16 06:25:58,2024-09-16 06:54:03,tic,0.46805555555555556
188,2024-09-16 06:25:58,2024-09-16 06:54:03,ttv,0.46805555555555556
187,2024-09-16 07:10:36,2024-09-16 07:41:43,discrete: planning,0.5186111111111111
187,2024-09-16 07:10:36,2024-09-16 07:41:43,tic,0.5186111111111111
187,2024-09-16 07:10:36,2024-09-16 07:41:43,ttv,0.5186111111111111
186,2024-09-16 07:55:10,2024-09-16 08:21:26,resurssipalaveri,0.43777777777777777
186,2024-09-16 07:55:10,2024-09-16 08:21:26,ttv,0.43777777777777777
185,2024-09-16 08:22:20,2024-09-16 08:31:01,tic,0.14472222222222222
185,2024-09-16 08:22:20,2024-09-16 08:31:01,valintakoe tic,0.14472222222222222
184,2024-09-16 08:59:31,2024-09-16 10:04:26,perehdytyspalaveri,1.0819444444444444
184,2024-09-16 08:59:31,2024-09-16 10:04:26,ttv,1.0819444444444444
183,2024-09-16 11:00:21,2024-09-16 11:36:00,discrete: planning,0.5941666666666666
183,2024-09-16 11:00:21,2024-09-16 11:36:00,tic,0.5941666666666666
183,2024-09-16 11:00:21,2024-09-16 11:36:00,ttv,0.5941666666666666
182,2024-09-16 11:44:49,2024-09-16 12:47:37,discrete: planning,1.0466666666666666
182,2024-09-16 11:44:49,2024-09-16 12:47:37,tic,1.0466666666666666
182,2024-09-16 11:44:49,2024-09-16 12:47:37,ttv,1.0466666666666666
181,2024-09-16 13:18:59,2024-09-16 14:28:16,dan,1.1547222222222222
181,2024-09-16 13:18:59,2024-09-16 14:28:16,dan: planning,1.1547222222222222
180,2024-09-17 04:47:42,2024-09-17 05:30:09,communication,0.7075
180,2024-09-17 04:47:42,2024-09-17 05:30:09,ttv,0.7075
179,2024-09-17 05:41:08,2024-09-17 06:27:50,discrete: planning,0.7783333333333333
179,2024-09-17 05:41:08,2024-09-17 06:27:50,tic,0.7783333333333333
179,2024-09-17 05:41:08,2024-09-17 06:27:50,ttv,0.7783333333333333
178,2024-09-17 06:37:58,2024-09-17 07:31:07,discrete: planning,0.8858333333333334
178,2024-09-17 06:37:58,2024-09-17 07:31:07,tic,0.8858333333333334
178,2024-09-17 06:37:58,2024-09-17 07:31:07,ttv,0.8858333333333334
177,2024-09-17 07:35:42,2024-09-17 08:50:47,discrete: planning,1.2513888888888889
177,2024-09-17 07:35:42,2024-09-17 08:50:47,tic,1.2513888888888889
177,2024-09-17 07:35:42,2024-09-17 08:50:47,ttv,1.2513888888888889
176,2024-09-17 08:54:57,2024-09-17 09:06:29,dan,0.1922222222222222
176,2024-09-17 08:54:57,2024-09-17 09:06:29,dan: planning,0.1922222222222222
175,2024-09-17 09:16:06,2024-09-17 09:50:13,dan,0.5686111111111111
175,2024-09-17 09:16:06,2024-09-17 09:50:13,dan: planning,0.5686111111111111
174,2024-09-17 10:00:33,2024-09-17 10:47:31,dan,0.7827777777777778
174,2024-09-17 10:00:33,2024-09-17 10:47:31,dan: planning,0.7827777777777778
173,2024-09-18 04:46:04,2024-09-18 04:47:24,communication,0.022222222222222223
173,2024-09-18 04:46:04,2024-09-18 04:47:24,ttv,0.022222222222222223
172,2024-09-18 04:47:38,2024-09-18 04:59:06,dan,0.19111111111111112
172,2024-09-18 04:47:38,2024-09-18 04:59:06,dan: recordings teams --> onedrive,0.19111111111111112
171,2024-09-18 04:59:13,2024-09-18 05:19:15,communication,0.3338888888888889
171,2024-09-18 04:59:13,2024-09-18 05:19:15,ttv,0.3338888888888889
170,2024-09-18 05:24:40,2024-09-18 06:07:45,dan,0.7180555555555556
170,2024-09-18 05:24:40,2024-09-18 06:07:45,dan: planning,0.7180555555555556
169,2024-09-18 06:13:08,2024-09-18 07:51:21,dan,1.6369444444444445
169,2024-09-18 06:13:08,2024-09-18 07:51:21,dan: planning,1.6369444444444445
168,2024-09-18 08:40:26,2024-09-18 10:13:07,discrete: teaching fi,1.5447222222222223
168,2024-09-18 08:40:26,2024-09-18 10:13:07,ttv,1.5447222222222223
167,2024-09-18 10:13:28,2024-09-18 10:23:22,communication,0.165
167,2024-09-18 10:13:28,2024-09-18 10:23:22,ttv,0.165
166,2024-09-18 11:23:12,2024-09-18 11:25:09,communication,0.0325
166,2024-09-18 11:23:12,2024-09-18 11:25:09,ttv,0.0325
165,2024-09-18 11:25:26,2024-09-18 11:37:14,discrete: planning,0.19666666666666666
165,2024-09-18 11:25:26,2024-09-18 11:37:14,tic,0.19666666666666666
165,2024-09-18 11:25:26,2024-09-18 11:37:14,ttv,0.19666666666666666
164,2024-09-18 11:37:25,2024-09-18 11:59:54,dan,0.37472222222222223
164,2024-09-18 11:37:25,2024-09-18 11:59:54,vanhaa valintakoetta pystyyn,0.37472222222222223
164,2024-09-18 11:37:25,2024-09-18 11:59:54,yfs,0.37472222222222223
163,2024-09-18 12:29:56,2024-09-18 14:21:33,dan,1.8602777777777777
163,2024-09-18 12:29:56,2024-09-18 14:21:33,vanhaa valintakoetta pystyyn,1.8602777777777777
163,2024-09-18 12:29:56,2024-09-18 14:21:33,yfs,1.8602777777777777
162,2024-09-19 04:38:54,2024-09-19 05:21:11,communication,0.7047222222222222
162,2024-09-19 04:38:54,2024-09-19 05:21:11,ttv,0.7047222222222222
161,2024-09-19 05:24:49,2024-09-19 05:46:05,dan,0.35444444444444445
161,2024-09-19 05:24:49,2024-09-19 05:46:05,dan: planning,0.35444444444444445
160,2024-09-19 06:24:09,2024-09-19 08:00:50,discrete: teaching en,1.611388888888889
160,2024-09-19 06:24:09,2024-09-19 08:00:50,tic,1.611388888888889
159,2024-09-19 08:47:50,2024-09-19 09:42:50,dan,0.9166666666666666
159,2024-09-19 08:47:50,2024-09-19 09:42:50,dan: planning,0.9166666666666666
158,2024-09-19 09:58:21,2024-09-19 11:03:50,dan,1.091388888888889
158,2024-09-19 09:58:21,2024-09-19 11:03:50,vanhaa valintakoetta pystyyn,1.091388888888889
158,2024-09-19 09:58:21,2024-09-19 11:03:50,yfs,1.091388888888889
157,2024-09-19 11:21:35,2024-09-19 12:14:53,dan,0.8883333333333333
157,2024-09-19 11:21:35,2024-09-19 12:14:53,vanhaa valintakoetta pystyyn,0.8883333333333333
157,2024-09-19 11:21:35,2024-09-19 12:14:53,yfs,0.8883333333333333
156,2024-09-20 04:23:48,2024-09-20 06:01:44,discrete: teaching fi,1.6322222222222222
156,2024-09-20 04:23:48,2024-09-20 06:01:44,ttv,1.6322222222222222
155,2024-09-20 06:01:53,2024-09-20 06:05:33,discrete: videos teams --> onedrive,0.06111111111111111
155,2024-09-20 06:01:53,2024-09-20 06:05:33,ttv,0.06111111111111111
154,2024-09-23 04:38:45,2024-09-23 05:29:33,communication,0.8466666666666667
154,2024-09-23 04:38:45,2024-09-23 05:29:33,ttv,0.8466666666666667
153,2024-09-23 05:29:54,2024-09-23 06:29:56,teknoinfo,1.0005555555555556
153,2024-09-23 05:29:54,2024-09-23 06:29:56,ttv,1.0005555555555556
152,2024-09-23 06:40:08,2024-09-23 07:23:00,communication,0.7144444444444444
152,2024-09-23 06:40:08,2024-09-23 07:23:00,ttv,0.7144444444444444
151,2024-09-23 08:12:23,2024-09-23 08:17:51,discrete: planning,0.09111111111111111
151,2024-09-23 08:12:23,2024-09-23 08:17:51,tic,0.09111111111111111
151,2024-09-23 08:12:23,2024-09-23 08:17:51,ttv,0.09111111111111111
150,2024-09-23 08:41:33,2024-09-23 09:45:42,discrete: planning,1.0691666666666666
150,2024-09-23 08:41:33,2024-09-23 09:45:42,tic,1.0691666666666666
150,2024-09-23 08:41:33,2024-09-23 09:45:42,ttv,1.0691666666666666
149,2024-09-23 09:50:57,2024-09-23 10:47:40,dan,0.9452777777777778
149,2024-09-23 09:50:57,2024-09-23 10:47:40,dan: planning,0.9452777777777778
148,2024-09-23 11:07:47,2024-09-23 12:13:19,discrete: planning,1.0922222222222222
148,2024-09-23 11:07:47,2024-09-23 12:13:19,tic,1.0922222222222222
148,2024-09-23 11:07:47,2024-09-23 12:13:19,ttv,1.0922222222222222
147,2024-09-23 12:22:51,2024-09-23 12:58:11,dan,0.5888888888888889
147,2024-09-23 12:22:51,2024-09-23 12:58:11,dan: planning,0.5888888888888889
146,2024-09-23 13:57:03,2024-09-23 15:06:31,discrete: grading,1.1577777777777778
146,2024-09-23 13:57:03,2024-09-23 15:06:31,tic,1.1577777777777778
146,2024-09-23 13:57:03,2024-09-23 15:06:31,ttv,1.1577777777777778
145,2024-09-23 15:06:42,2024-09-23 15:26:10,tic,0.3244444444444444
145,2024-09-23 15:06:42,2024-09-23 15:26:10,valintakoe tic,0.3244444444444444
144,2024-09-24 05:02:22,2024-09-24 05:36:57,communication,0.5763888888888888
144,2024-09-24 05:02:22,2024-09-24 05:36:57,ttv,0.5763888888888888
143,2024-09-24 05:37:13,2024-09-24 06:04:55,peppi calendar fiddling,0.46166666666666667
143,2024-09-24 05:37:13,2024-09-24 06:04:55,tic,0.46166666666666667
143,2024-09-24 05:37:13,2024-09-24 06:04:55,ttv,0.46166666666666667
142,2024-09-24 06:14:57,2024-09-24 07:56:18,discrete: attendance & peppi fiddling,1.6891666666666667
142,2024-09-24 06:14:57,2024-09-24 07:56:18,tic,1.6891666666666667
142,2024-09-24 06:14:57,2024-09-24 07:56:18,ttv,1.6891666666666667
141,2024-09-24 07:58:01,2024-09-24 08:04:23,tic,0.10611111111111111
141,2024-09-24 07:58:01,2024-09-24 08:04:23,valintakoe tic,0.10611111111111111
140,2024-09-24 09:13:11,2024-09-24 09:53:31,dan,0.6722222222222223
140,2024-09-24 09:13:11,2024-09-24 09:53:31,dan: planning,0.6722222222222223
139,2024-09-24 09:59:26,2024-09-24 10:57:19,tic,0.9647222222222223
139,2024-09-24 09:59:26,2024-09-24 10:57:19,valintakoe: tsek-palaveri,0.9647222222222223
138,2024-09-24 11:10:19,2024-09-24 11:48:45,dan,0.6405555555555555
138,2024-09-24 11:10:19,2024-09-24 11:48:45,dan: planning,0.6405555555555555
137,2024-09-24 11:53:59,2024-09-24 12:04:05,discrete: planning,0.16833333333333333
137,2024-09-24 11:53:59,2024-09-24 12:04:05,tic,0.16833333333333333
137,2024-09-24 11:53:59,2024-09-24 12:04:05,ttv,0.16833333333333333
136,2024-09-24 12:12:22,2024-09-24 13:49:06,discrete: teaching fi,1.6122222222222222
136,2024-09-24 12:12:22,2024-09-24 13:49:06,ttv,1.6122222222222222
135,2024-09-24 14:09:49,2024-09-24 16:17:45,dan,2.132222222222222
135,2024-09-24 14:09:49,2024-09-24 16:17:45,dan: teaching,2.132222222222222
134,2024-09-25 04:50:06,2024-09-25 05:01:02,communication,0.18222222222222223
134,2024-09-25 04:50:06,2024-09-25 05:01:02,ttv,0.18222222222222223
133,2024-09-25 05:01:25,2024-09-25 05:47:01,dan,0.76
133,2024-09-25 05:01:25,2024-09-25 05:47:01,dan: grading,0.76
132,2024-09-25 05:58:08,2024-09-25 06:26:05,dan,0.4658333333333333
132,2024-09-25 05:58:08,2024-09-25 06:26:05,dan: grading,0.4658333333333333
